entity_id,entity_name,entity_type,registration_number,registration_date,registration_age_days,jurisdiction,jurisdiction_risk,sector,sector_risk,ubo_name,ubo_nationality,ubo_count,ubo_disclosed,ubo_pep_flag,ubo_sanctions_flag,entity_sanctions_flag,worldcheck_hit,shell_company_flag,complex_structure_flag,num_subsidiaries,layering_depth,adverse_media_flag,adverse_media_count,annual_turnover_cr,declared_income_cr,income_turnover_gap,dormant_flag,director_name,multi_directorship_flag,director_company_count,docs_complete,rule_risk_score,sar_label,jurisdiction_risk_enc,sector_risk_enc,entity_type_enc,reg_age_years,ubo_opacity_score,structure_complexity,financial_opacity,alert_signal_count,ml_risk_score,ml_risk_tier,ml_alert
ENT00544,Kumar Enterprises LLP,Partnership,REG908947,2006-06-22,7252,Australia,Low,Money Services,Medium,Sunita Iyer,American,1,1,0,0,0,0,0,0,1,2,0,0,167.68,46.98,26.74,0,Rajesh Patel,0,3,1,12,0,1,2,1,19.87,0,13.465735902799727,3.3228754148866853,0,0.0,Low,0
ENT00545,Reddy Enterprises Ltd,Partnership,REG650105,2022-04-20,1471,Australia,Low,Logistics,Low,Carlos Iyer,American,2,1,0,0,0,0,0,0,0,2,0,0,12.97,3.14,3.55,0,Deepika Nair,0,3,1,0,0,1,1,1,4.03,0,10.0,1.5151272329628591,0,0.0,Low,0
ENT00546,Kumar Ventures Ltd,Public Limited,REG599914,2007-01-15,7045,Australia,Low,Education,Low,Wei Sharma,American,2,1,0,0,0,0,0,0,0,2,0,0,195.12,23.64,124.2,0,Carlos Chen,0,3,1,0,0,1,1,3,19.3,0,10.0,4.829912458665998,0,0.0,Low,0
ENT00547,Kumar Solutions Ltd,Sole Proprietor,REG967935,2007-11-19,6737,Vanuatu,High,Education,Low,Sunita Al-Farsi,Indian,5,1,0,0,0,0,0,1,19,5,0,0,380.18,123.86,8.6,0,Rajesh Al-Farsi,0,1,1,45,1,0,1,4,18.46,0,64.97866136776994,2.2617630984737906,1,100.0,High,1
ENT00548,Reddy Consulting Ltd,Private Limited,REG415125,2018-09-17,2782,Australia,Low,Education,Low,Ananya Singh,American,1,1,0,0,0,0,0,0,2,1,0,0,42.28,13.66,1.3,0,Fatima Williams,0,1,1,0,0,1,1,2,7.62,0,10.49306144334055,0.832909122935104,0,0.0,Low,0
ENT00549,Al-Farsi Group LLP,Private Limited,REG687551,2010-06-14,5799,India,Low,Logistics,Low,Carlos Mehta,Indian,1,1,0,0,0,0,0,0,0,1,0,0,99.17,28.75,12.92,0,Arun Reddy,0,1,1,0,0,1,1,2,15.89,0,5.0,2.6333266549062735,0,0.0,Low,0
ENT00550,Reddy Holdings Ltd,Public Limited,REG392774,2019-02-03,2643,Canada,Low,Healthcare,Low,Ananya Singh,British,2,1,0,0,0,0,0,0,3,2,0,0,416.94,59.16,239.46,0,Mohammed Al-Farsi,0,2,1,0,0,1,1,3,7.24,0,16.931471805599454,5.482553755546763,0,0.0,Low,0
ENT00551,Kumar Holdings Ltd,Sole Proprietor,REG873030,2016-05-09,3643,Malta,Medium,Logistics,Low,Fatima Kumar,Nigerian,2,1,0,0,0,0,0,0,3,2,0,0,398.24,97.35,106.19,0,Sarah Chen,0,2,1,15,0,2,1,4,9.98,0,16.931471805599454,4.674602960703428,0,0.0,Low,0
ENT00552,Gupta Solutions LLP,Partnership,REG964633,2021-12-08,1604,Canada,Low,IT Services,Low,Carlos Reddy,Russian,1,1,0,0,0,0,0,0,1,2,0,0,100.87,17.14,49.45,0,Sunita Patel,0,3,1,0,0,1,1,1,4.39,0,13.465735902799727,3.920982746799618,0,0.0,Low,0
ENT00553,Gupta Holdings Ltd,Sole Proprietor,REG140662,2020-02-14,2267,Germany,Low,Manufacturing,Low,Arun Singh,Indian,2,1,0,0,0,0,0,0,1,1,0,0,191.4,66.91,9.33,0,Sarah Iyer,0,2,1,0,0,1,1,4,6.21,0,8.465735902799727,2.3350522831315472,0,0.0,Low,0
ENT00554,Chen Solutions LLP,Private Limited,REG123983,2022-12-09,1238,Australia,Low,Money Services,Medium,Ananya Mehta,British,1,1,0,0,0,0,0,0,1,1,0,0,222.99,69.99,13.02,0,Carlos Kumar,0,2,1,12,0,1,2,2,3.39,0,8.465735902799727,2.640484881606444,0,0.0,Low,0
ENT00555,Mehta Holdings LLP,LLP,REG350063,2021-02-12,1903,Vanuatu,High,Oil & Gas Trading,High,Wei Mehta,UAE,5,0,0,0,0,0,0,0,18,3,0,0,121.57,27.83,38.08,0,Wei Singh,0,2,1,75,1,0,0,0,5.21,40,29.722194895832203,3.6656108271745818,0,100.0,High,1
ENT00556,Al-Farsi Holdings LLP,Private Limited,REG464190,2012-07-28,5024,Cayman Islands,High,Oil & Gas Trading,High,Deepika Sharma,Indian,4,1,0,0,0,0,0,1,8,4,0,0,4.61,0.6,2.81,0,John Kumar,1,6,0,95,1,0,0,2,13.76,0,55.9861228866811,1.3376291891386096,3,100.0,High,1
ENT00557,Gupta Group LLP,Public Limited,REG183514,2010-02-26,5907,Japan,Low,Retail,Low,Sunita Sharma,British,1,1,0,0,0,0,0,0,3,1,0,0,225.6,28.3,140.7,0,Deepika Al-Farsi,0,2,1,0,0,1,1,3,16.18,0,11.931471805599454,4.953712146696635,0,0.0,Low,0
ENT00558,Gupta Trading Ltd,Public Limited,REG814286,2015-02-03,4104,Australia,Low,Healthcare,Low,Ananya Sharma,Russian,1,1,0,0,0,0,0,0,2,1,0,0,470.75,116.22,122.09,0,Mohammed Sharma,0,2,1,0,0,1,1,3,11.24,0,10.49306144334055,4.812915795122205,0,0.0,Low,0
ENT00559,Sharma Trading LLP,Trust,REG525231,2006-03-03,7363,UK,Low,Healthcare,Low,Sarah Chen,Russian,1,1,0,0,0,0,0,0,2,2,0,0,323.24,97.24,31.52,0,Rajesh Chen,0,1,1,0,0,1,1,5,20.17,0,15.49306144334055,3.48185528467961,0,0.0,Low,0
ENT00560,Chen Trading LLP,Trust,REG159052,2009-08-10,6107,Germany,Low,Healthcare,Low,Wei Iyer,Indian,1,1,0,0,0,0,0,0,0,2,0,0,301.99,52.43,144.7,0,Sarah Gupta,0,3,1,0,0,1,1,5,16.73,0,10.0,4.981549713201159,0,0.0,Low,0
ENT00561,Sharma Consulting LLP,Partnership,REG494276,2014-12-06,4163,Dubai,Medium,Pawnbroking,Medium,Arun Chen,Russian,1,1,0,0,0,0,0,0,4,1,0,0,437.31,123.45,66.96,0,Carlos Sharma,0,3,1,27,0,2,2,1,11.41,0,13.047189562170502,4.2189192968037315,0,0.0,Low,0
ENT00562,Al-Farsi Ventures Ltd,Private Limited,REG752396,2006-06-30,7244,Germany,Low,IT Services,Low,Arun Nair,British,1,1,0,0,0,0,0,0,0,1,0,0,356.57,102.31,49.64,0,Priya Al-Farsi,0,3,1,0,0,1,1,2,19.85,0,5.0,3.9247417778359206,0,0.0,Low,0
ENT00563,Singh Capital Ltd,Public Limited,REG212454,2009-07-03,6145,Cayman Islands,High,Oil & Gas Trading,High,Rajesh Patel,Indian,4,1,1,0,1,1,1,1,14,5,0,0,339.58,105.43,23.29,0,John Mehta,1,14,0,100,1,0,0,3,16.84,30,93.54025100551105,3.190064743014081,5,100.0,High,1
ENT00564,Iyer Solutions Ltd,LLP,REG424367,2009-11-16,6009,Vanuatu,High,Arms & Defense,High,Ananya Mehta,UAE,5,1,0,1,0,1,1,0,9,3,0,0,480.78,172.17,35.73,0,Sunita Mehta,0,1,1,100,1,0,0,0,16.46,30,56.51292546497023,3.6035938598315758,2,100.0,High,1
ENT00565,Gupta Ventures Ltd,Partnership,REG509015,2010-08-04,5748,Japan,Low,Hospitality,Medium,Sarah Mehta,American,2,1,0,0,0,0,0,0,4,2,0,0,179.32,35.28,73.48,0,John Patel,0,1,1,12,0,1,2,1,15.75,0,18.0471895621705,4.310530632968812,0,0.0,Low,0
ENT00566,Chen Ventures LLP,Sole Proprietor,REG896067,2014-06-07,4345,India,Low,IT Services,Low,Priya Patel,Nigerian,1,1,0,0,0,0,0,0,2,2,0,0,89.18,33.85,12.37,0,Sarah Singh,0,3,1,0,0,1,1,4,11.9,0,15.49306144334055,2.5930133911138515,0,0.0,Low,0
ENT00567,Singh Solutions Ltd,Sole Proprietor,REG958205,2020-10-22,2016,USA,Low,IT Services,Low,Sarah Iyer,Cayman,2,1,0,0,0,0,0,0,4,1,0,0,388.55,111.27,54.74,0,Ananya Mehta,0,1,1,0,0,1,1,4,5.52,0,13.047189562170502,4.020698022053802,0,0.0,Low,0
ENT00568,Mehta Trading Ltd,Public Limited,REG333385,2005-07-18,7591,Singapore,Medium,Money Services,Medium,Sunita Kumar,British,2,1,0,0,0,0,0,0,1,2,0,0,381.73,138.77,34.58,0,Fatima Mehta,0,2,1,27,0,2,2,3,20.8,0,13.465735902799727,3.571783682237689,0,0.0,Low,0
ENT00569,Williams Consulting LLP,Sole Proprietor,REG321434,2011-08-03,5384,Australia,Low,Import/Export,Medium,Arun Singh,UAE,2,1,0,0,0,0,0,0,1,1,0,0,121.4,18.28,66.56,0,John Mehta,0,3,1,12,0,1,2,4,14.75,0,8.465735902799727,4.2130160919396,0,0.0,Low,0
ENT00570,Chen Consulting LLP,Public Limited,REG894407,2015-05-18,4000,UK,Low,Retail,Low,Sunita Reddy,Cayman,1,1,0,0,0,0,0,0,4,2,0,0,353.28,86.25,94.53,0,Rajesh Sharma,0,2,1,0,0,1,1,3,10.96,0,18.0471895621705,4.559440334281917,0,0.0,Low,0
ENT00571,Nair Ventures Ltd,Trust,REG537450,2018-07-22,2839,USA,Low,Education,Low,Fatima Chen,Nigerian,1,1,0,0,0,0,0,0,2,1,0,0,476.75,123.74,105.53,0,Sarah Nair,0,3,1,0,0,1,1,5,7.78,0,10.49306144334055,4.668426635623106,0,0.0,Low,0
ENT00572,Mehta Enterprises LLP,Partnership,REG844396,2006-11-17,7104,Australia,Low,Manufacturing,Low,Ananya Iyer,British,2,1,0,0,0,0,0,0,2,2,0,0,195.04,41.4,70.84,0,Mohammed Chen,0,2,1,0,0,1,1,1,19.46,0,15.49306144334055,4.274441423993944,0,0.0,Low,0
ENT00573,Nair Enterprises Ltd,Sole Proprietor,REG284272,2023-05-03,1093,Australia,Low,IT Services,Low,Carlos Sharma,American,1,1,0,0,0,0,0,0,1,2,0,0,140.14,30.2,49.54,0,Wei Iyer,0,3,1,0,0,1,1,4,2.99,0,13.465735902799727,3.922765101960048,0,0.0,Low,0
ENT00574,Kumar Trading Ltd,Sole Proprietor,REG444776,2019-04-30,2557,UK,Low,Manufacturing,Low,Ananya Patel,Russian,2,1,0,0,0,0,0,0,4,2,0,0,221.24,52.28,64.4,0,Carlos Al-Farsi,0,3,1,0,0,1,1,4,7.01,0,18.0471895621705,4.180522258463153,0,0.0,Low,0
ENT00575,Williams Solutions Ltd,LLP,REG498989,2010-12-03,5627,Cayman Islands,High,Gambling,High,Sunita Iyer,Cayman,4,0,0,0,0,0,0,0,13,6,1,5,357.92,47.46,215.54,0,Carlos Iyer,1,5,1,100,1,0,0,0,15.42,40,43.19528664807629,5.377775287882752,2,100.0,High,1
ENT00576,Patel Holdings LLP,Partnership,REG365692,2014-09-16,4244,USA,Low,IT Services,Low,Arun Mehta,Nigerian,2,1,0,0,0,0,0,0,1,1,0,0,175.17,33.49,74.7,0,Wei Kumar,0,3,1,0,0,1,1,1,11.63,0,8.465735902799727,4.3267781604434035,0,0.0,Low,0
ENT00577,Kumar Holdings Ltd,LLP,REG378460,2013-09-21,4604,USA,Low,Retail,Low,Wei Chen,Nigerian,2,1,0,0,0,0,0,0,1,2,0,0,303.51,113.62,37.35,0,Sunita Sharma,0,3,1,0,0,1,1,0,12.61,0,13.465735902799727,3.646754527813265,0,0.0,Low,0
ENT00578,Nair Group Ltd,Partnership,REG532810,2006-11-26,7095,Canada,Low,Manufacturing,Low,Sunita Mehta,UAE,2,1,0,0,0,0,0,0,2,2,0,0,200.74,48.39,55.57,0,Mohammed Kumar,0,2,1,0,0,1,1,1,19.44,0,15.49306144334055,4.035478809355064,0,0.0,Low,0
ENT00579,Mehta Capital Ltd,LLP,REG144564,2017-10-26,3108,Dubai,Medium,Education,Low,Deepika Gupta,British,1,1,0,0,0,0,0,0,1,1,0,0,334.59,47.26,192.81,0,Sarah Singh,0,3,1,15,0,2,1,0,8.52,0,8.465735902799727,5.2668782977126565,0,0.0,Low,0
ENT00580,Singh Holdings LLP,Partnership,REG149759,2020-01-05,2307,Singapore,Medium,Import/Export,Medium,Arun Kumar,Nigerian,2,1,0,0,0,0,0,0,1,1,0,0,373.57,77.81,140.14,0,Priya Patel,0,3,1,27,0,2,2,1,6.32,0,8.465735902799727,4.949752305572684,0,0.0,Low,0
ENT00581,Williams Consulting LLP,Public Limited,REG321471,2012-07-13,5039,Japan,Low,Education,Low,Sunita Reddy,Nigerian,1,1,0,0,0,0,0,0,2,1,0,0,445.81,78.45,210.46,0,Sunita Chen,0,3,1,0,0,1,1,3,13.81,0,10.49306144334055,5.354035855304381,0,0.0,Low,0
ENT00582,Chen Solutions Ltd,Private Limited,REG358948,2010-09-28,5693,USA,Low,Import/Export,Medium,Rajesh Chen,Cayman,1,1,0,0,0,0,0,0,2,1,0,0,396.97,102.06,90.79,0,Wei Singh,0,2,1,12,0,1,2,2,15.6,0,10.49306144334055,4.519503359231,0,0.0,Low,0
ENT00583,Williams Holdings LLP,Partnership,REG970596,2009-03-06,6264,USA,Low,Manufacturing,Low,John Patel,American,1,1,0,0,0,0,0,0,0,2,0,0,200.26,48.84,53.74,0,Wei Gupta,0,1,1,0,0,1,1,1,17.16,0,10.0,4.002594703612533,0,0.0,Low,0
ENT00584,Sharma Holdings Ltd,Sole Proprietor,REG237467,2019-04-10,2577,British Virgin Islands,High,IT Services,Low,Fatima Kumar,UAE,4,0,0,0,0,0,1,1,14,6,0,0,4.42,0.57,2.71,0,Arun Gupta,1,7,1,95,1,0,1,4,7.06,40,98.54025100551105,1.3110318766193438,3,100.0,High,1
ENT00585,Mehta Ventures Ltd,Public Limited,REG743327,2014-12-20,4149,Germany,Low,IT Services,Low,Mohammed Mehta,Cayman,2,1,0,0,0,0,0,0,2,2,0,0,341.07,122.88,27.57,0,John Williams,0,2,1,0,0,1,1,3,11.37,0,15.49306144334055,3.3523572162426816,0,0.0,Low,0
ENT00586,Iyer Trading LLP,Public Limited,REG733248,2010-06-28,5785,Australia,Low,Manufacturing,Low,Priya Gupta,Indian,2,1,0,0,0,0,0,0,2,1,0,0,204.54,72.87,14.07,0,Carlos Iyer,0,2,1,0,0,1,1,3,15.85,0,10.49306144334055,2.712706012638404,0,0.0,Low,0
ENT00587,Al-Farsi Group Ltd,Private Limited,REG467780,2020-05-10,2181,USA,Low,Healthcare,Low,Sunita Mehta,UAE,2,1,0,0,0,0,0,0,0,2,0,0,255.64,85.66,1.34,0,Wei Gupta,0,3,1,0,0,1,1,2,5.98,0,10.0,0.8501509293696101,0,0.0,Low,0
ENT00588,Nair Solutions LLP,Public Limited,REG626359,2008-03-05,6630,Japan,Low,Manufacturing,Low,Deepika Chen,UAE,1,1,0,0,0,0,0,0,0,2,0,0,114.01,36.83,3.52,0,Arun Chen,0,3,1,0,0,1,1,3,18.16,0,10.0,1.5085119938441398,0,0.0,Low,0
ENT00589,Williams Solutions Ltd,LLP,REG237430,2014-04-10,4403,Canada,Low,Healthcare,Low,Ananya Mehta,Russian,1,1,0,0,0,0,0,0,4,1,0,0,265.79,71.45,51.44,0,John Patel,0,2,1,0,0,1,1,0,12.06,0,13.047189562170502,3.959669658895499,0,0.0,Low,0
ENT00590,Nair Enterprises Ltd,Trust,REG463309,2015-04-02,4046,India,Low,Education,Low,Carlos Reddy,Indian,2,1,0,0,0,0,0,0,2,1,0,0,396.69,73.25,176.94,0,Rajesh Singh,0,2,1,0,0,1,1,5,11.08,0,10.49306144334055,5.181446414816621,0,0.0,Low,0
ENT00591,Gupta Consulting Ltd,Trust,REG505720,2023-10-16,927,Canada,Low,Logistics,Low,Sunita Singh,Nigerian,2,1,0,0,0,0,0,0,0,2,0,0,351.8,49.62,202.94,0,John Al-Farsi,0,2,1,0,0,1,1,5,2.54,0,10.0,5.317825832936079,0,0.0,Low,0
ENT00592,Patel Enterprises Ltd,Private Limited,REG942925,2019-01-10,2667,Canada,Low,Education,Low,Arun Gupta,American,5,0,0,0,0,0,1,0,14,6,0,0,120.75,33.61,19.92,0,Sunita Singh,0,1,1,40,1,1,1,2,7.31,40,73.54025100551105,3.040705639196722,1,100.0,High,1
ENT00593,Singh Consulting LLP,Partnership,REG342127,2009-10-01,6055,Japan,Low,Manufacturing,Low,Ananya Reddy,Cayman,1,1,0,0,0,0,0,0,4,1,0,0,209.62,28.75,123.37,0,Sarah Singh,0,3,1,0,0,1,1,1,16.59,0,13.047189562170502,4.82326099366565,0,0.0,Low,0
ENT00594,Patel Group Ltd,LLP,REG136253,2005-03-05,7726,India,Low,Logistics,Low,Fatima Reddy,Cayman,1,1,0,0,0,0,0,0,2,1,0,0,351.69,114.97,6.78,0,Mohammed Mehta,0,1,1,0,0,1,1,0,21.17,0,10.49306144334055,2.0515563381903004,0,0.0,Low,0
ENT00595,Iyer Capital Ltd,Public Limited,REG577878,2006-03-20,7346,UK,Low,Gambling,High,Sunita Nair,British,5,1,0,0,0,0,1,0,16,5,1,10,3.49,0.61,1.66,0,Sarah Nair,1,6,1,70,1,1,0,3,20.13,0,69.16606672028108,0.9783261227936076,3,100.0,High,1
ENT00596,Patel Enterprises Ltd,Partnership,REG661471,2022-08-27,1342,Canada,Low,Pawnbroking,Medium,Sunita Kumar,Cayman,1,1,0,0,0,0,0,0,0,1,0,0,489.85,149.89,40.18,0,John Nair,0,2,1,12,0,1,2,1,3.68,0,5.0,3.717952701599643,0,0.0,Low,0
ENT00597,Sharma Group Ltd,Trust,REG205578,2023-03-13,1144,UK,Low,Mining,High,Sunita Sharma,British,6,0,1,0,0,0,1,1,11,5,0,0,477.66,158.19,3.09,0,Priya Kumar,0,3,1,100,1,1,0,5,3.13,70,92.42453324894001,1.4085449700547104,2,100.0,High,1
ENT00598,Chen Trading LLP,Trust,REG237094,2009-07-07,6141,Australia,Low,Manufacturing,Low,Wei Al-Farsi,Nigerian,5,0,1,0,1,1,0,1,20,3,0,0,2.48,0.94,0.34,0,Carlos Al-Farsi,1,18,0,100,1,1,1,5,16.82,70,55.22261218861711,0.29266961396282004,4,100.0,High,1
ENT00599,Mehta Group LLP,Trust,REG349642,2023-10-14,929,Cayman Islands,High,Oil & Gas Trading,High,Fatima Singh,Cayman,3,0,0,1,0,1,1,0,12,6,1,11,0.73,0.16,0.25,0,Priya Reddy,1,20,1,100,1,0,0,5,2.55,70,72.82474678730767,0.22314355131420976,4,100.0,High,1
ENT00600,Mehta Holdings LLP,Private Limited,REG290805,2021-09-04,1699,India,Low,Logistics,Low,Priya Mehta,Cayman,2,1,0,0,0,0,0,0,1,2,0,0,214.25,81.79,31.12,0,Wei Reddy,0,3,1,0,0,1,1,2,4.65,0,13.465735902799727,3.469478889078561,0,0.0,Low,0
ENT00601,Reddy Trading Ltd,Public Limited,REG196694,2008-12-13,6347,Vanuatu,High,Arms & Defense,High,Priya Chen,American,6,0,0,0,0,0,1,0,15,4,1,4,160.99,59.27,16.82,0,Arun Chen,0,1,1,100,1,0,0,3,17.39,40,63.86294361119891,2.8803214220426634,2,100.0,High,1
ENT00602,Iyer Trading Ltd,Sole Proprietor,REG520290,2010-01-30,5934,India,Low,Retail,Low,Arun Reddy,Nigerian,1,1,0,0,0,0,0,0,0,1,0,0,221.47,37.11,110.14,0,Arun Sharma,0,2,1,0,0,1,1,4,16.26,0,5.0,4.710790667851775,0,0.0,Low,0
ENT00603,Sharma Trading LLP,Sole Proprietor,REG526508,2017-04-14,3303,Dubai,Medium,Money Services,Medium,Deepika Iyer,UAE,2,1,0,0,0,0,0,0,4,1,0,0,136.76,30.45,45.41,0,Sarah Kumar,0,1,1,27,0,2,2,4,9.05,0,13.047189562170502,3.8375149532530846,0,0.0,Low,0
ENT00604,Nair Consulting LLP,Sole Proprietor,REG804420,2019-06-20,2506,Australia,Low,Healthcare,Low,Wei Iyer,Cayman,4,0,0,1,0,1,0,0,15,5,1,10,3.96,1.35,0.09,0,Arun Mehta,0,2,1,85,1,1,1,4,6.87,70,38.86294361119891,0.08617769624105233,2,100.0,High,1
ENT00605,Mehta Trading Ltd,Sole Proprietor,REG500781,2006-04-13,7322,India,Low,Logistics,Low,Deepika Chen,Nigerian,2,1,0,0,0,0,0,0,2,2,0,0,263.87,32.75,165.62,0,Fatima Patel,0,2,1,0,0,1,1,4,20.06,0,15.49306144334055,5.115715770546763,0,0.0,Low,0
ENT00606,Nair Solutions Ltd,Private Limited,REG145020,2013-04-21,4757,Germany,Low,Retail,Low,Rajesh Kumar,UAE,1,1,0,0,0,0,0,0,4,2,0,0,149.73,53.72,11.43,0,Priya Mehta,0,1,1,0,0,1,1,2,13.03,0,18.0471895621705,2.5201129055226197,0,0.0,Low,0
ENT00607,Kumar Capital Ltd,Partnership,REG933328,2010-12-10,5620,USA,Low,Hospitality,Medium,Sunita Gupta,Indian,1,1,0,0,0,0,0,0,0,1,0,0,280.37,41.47,155.96,0,Deepika Singh,0,1,1,12,0,1,2,1,15.4,0,5.0,5.055990995817053,0,0.0,Low,0
ENT00608,Kumar Trading Ltd,Trust,REG326345,2021-09-19,1684,Hong Kong,Medium,IT Services,Low,Mohammed Kumar,UAE,1,1,0,0,0,0,0,0,4,2,0,0,405.67,145.57,31.04,0,Arun Reddy,0,1,1,15,0,2,1,5,4.61,0,18.0471895621705,3.4669851222001586,0,0.0,Low,0
ENT00609,Mehta Enterprises Ltd,Partnership,REG677179,2012-03-11,5163,UK,Low,IT Services,Low,Sunita Gupta,Indian,1,1,0,0,0,0,0,0,3,1,0,0,127.29,25.72,50.13,0,John Patel,0,1,1,0,0,1,1,1,14.15,0,11.931471805599454,3.934371409091908,0,0.0,Low,0
ENT00610,Iyer Ventures Ltd,Sole Proprietor,REG447843,2017-04-04,3313,India,Low,Logistics,Low,Sunita Sharma,Nigerian,2,1,0,0,0,0,0,0,4,2,0,0,152.27,22.61,84.44,0,Fatima Al-Farsi,0,2,1,0,0,1,1,4,9.08,0,18.0471895621705,4.447814375211885,0,0.0,Low,0
ENT00611,Mehta Holdings Ltd,Public Limited,REG391677,2008-06-04,6539,Japan,Low,Healthcare,Low,Fatima Sharma,Nigerian,2,1,0,0,0,0,0,0,3,2,0,0,272.16,75.29,46.29,0,Arun Singh,0,1,1,0,0,1,1,3,17.92,0,16.931471805599454,3.8562988566557843,0,0.0,Low,0
ENT00612,Gupta Ventures LLP,Public Limited,REG182491,2006-09-04,7178,UK,Low,Education,Low,Fatima Iyer,Indian,1,1,0,0,0,0,0,0,1,2,0,0,361.04,72.93,142.25,0,Carlos Kumar,0,1,1,0,0,1,1,3,19.67,0,13.465735902799727,4.964591355594849,0,0.0,Low,0
ENT00613,Kumar Capital Ltd,Trust,REG492658,2005-07-07,7602,Marshall Islands,High,Manufacturing,Low,John Nair,American,3,0,1,0,0,0,1,1,16,4,0,0,396.36,126.88,15.72,0,John Gupta,0,1,1,100,1,0,1,5,20.83,70,89.16606672028108,2.8166056076565558,2,100.0,High,1
ENT00614,Kumar Enterprises Ltd,LLP,REG767580,2021-11-18,1624,Malta,Medium,Money Services,Medium,John Reddy,Cayman,1,1,0,0,0,0,0,0,2,2,0,0,83.26,12.05,47.11,0,Sarah Chen,0,1,1,27,0,2,2,0,4.45,0,15.49306144334055,3.8734900557113625,0,0.0,Low,0
ENT00615,Al-Farsi Enterprises LLP,Public Limited,REG500772,2020-03-05,2247,Marshall Islands,High,Gambling,High,Fatima Mehta,Cayman,5,0,0,0,1,1,0,0,13,3,0,0,457.43,161.12,25.93,0,Sarah Nair,1,14,1,100,1,0,0,3,6.16,40,28.19528664807629,3.2932409068235073,2,100.0,High,1
ENT00616,Singh Consulting Ltd,LLP,REG783860,2022-01-19,1562,Australia,Low,Manufacturing,Low,Sarah Sharma,Cayman,2,1,0,0,0,0,0,0,3,1,0,0,242.76,69.67,33.75,0,Rajesh Chen,0,1,1,0,0,1,1,0,4.28,0,11.931471805599454,3.548179572010801,0,0.0,Low,0
ENT00617,Nair Trading LLP,Trust,REG285614,2011-08-22,5365,Marshall Islands,High,Oil & Gas Trading,High,Fatima Iyer,UAE,4,1,1,0,1,1,1,0,8,4,1,9,378.22,91.14,104.8,0,Rajesh Chen,0,3,1,100,1,0,0,5,14.7,30,60.9861228866811,4.661550519424199,3,100.0,High,1
ENT00618,Gupta Capital LLP,Private Limited,REG619786,2014-12-12,4157,Hong Kong,Medium,Education,Low,Ananya Patel,Indian,2,1,0,0,0,0,0,0,4,1,0,0,403.83,155.16,61.65,0,Mohammed Mehta,0,1,1,15,0,2,1,2,11.39,0,13.047189562170502,4.137563681342077,0,0.0,Low,0
ENT00619,Patel Group Ltd,Public Limited,REG148844,2023-08-24,980,Germany,Low,Education,Low,Mohammed Williams,American,2,1,0,0,0,0,0,0,3,1,0,0,294.88,59.52,116.32,0,Sarah Patel,0,1,1,0,0,1,1,3,2.68,0,11.931471805599454,4.76490524410925,0,0.0,Low,0
ENT00620,Singh Solutions Ltd,Partnership,REG426191,2013-01-26,4842,Dubai,Medium,Healthcare,Low,Mohammed Singh,British,1,1,0,0,0,0,0,0,2,2,0,0,253.0,92.43,24.29,0,Arun Reddy,0,2,1,15,0,2,1,1,13.27,0,15.49306144334055,3.2304090606818736,0,0.0,Low,0
ENT00621,Mehta Enterprises LLP,Partnership,REG559182,2011-02-16,5552,Canada,Low,IT Services,Low,Sarah Kumar,American,1,1,0,0,0,0,0,0,2,1,0,0,155.41,27.24,73.69,0,Sarah Nair,0,2,1,0,0,1,1,1,15.21,0,10.49306144334055,4.313346214368975,0,0.0,Low,0
ENT00622,Sharma Enterprises LLP,Sole Proprietor,REG279822,2023-01-24,1192,Cayman Islands,High,Gambling,High,Sarah Gupta,Russian,4,1,0,0,0,0,0,1,17,4,0,0,0.88,0.31,0.05,0,Sunita Patel,0,1,1,70,1,0,0,4,3.27,0,59.45185878948082,0.04879016416943201,1,100.0,High,1
ENT00623,Al-Farsi Holdings LLP,Sole Proprietor,REG561975,2017-07-12,3214,Seychelles,High,Gambling,High,Ananya Reddy,Indian,3,0,0,0,0,0,1,0,17,3,1,5,309.75,68.68,103.71,0,Priya Al-Farsi,0,2,0,100,1,0,0,4,8.81,40,59.45185878948082,4.651194624299371,3,100.0,High,1
ENT00624,Sharma Solutions Ltd,Private Limited,REG229215,2016-03-17,3696,India,Low,Logistics,Low,Ananya Iyer,American,2,1,0,0,0,0,0,0,2,2,0,0,98.06,24.05,25.91,0,Carlos Iyer,0,2,1,0,0,1,1,2,10.13,0,15.49306144334055,3.2924979647388146,0,0.0,Low,0
ENT00625,Iyer Consulting Ltd,Partnership,REG318863,2009-09-23,6063,Germany,Low,Education,Low,Wei Kumar,Indian,2,1,0,0,0,0,0,0,2,1,0,0,455.24,155.67,11.77,0,Rajesh Singh,0,3,1,0,0,1,1,1,16.61,0,10.49306144334055,2.547098670044448,0,0.0,Low,0
ENT00626,Patel Consulting Ltd,Partnership,REG206299,2020-05-21,2170,Belize,High,Education,Low,Mohammed Gupta,British,3,1,0,1,0,1,1,1,18,4,1,6,327.67,78.33,92.68,0,Mohammed Singh,0,1,0,100,1,0,1,1,5.95,30,89.7221948958322,4.539884719289462,5,100.0,High,1
ENT00627,Patel Ventures Ltd,Trust,REG285316,2005-05-21,7649,India,Low,Gambling,High,Mohammed Mehta,Cayman,6,0,0,1,0,1,1,1,13,5,0,0,2.8,0.9,0.1,0,Sunita Chen,0,1,0,100,1,1,0,5,20.96,70,93.19528664807629,0.09531017980432487,4,100.0,High,1
